id,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,host_days_active,first_review_since,last_review_since,kitchen,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,heating,child_friendly,parking,outdoor_space,host_greeting,tub_sauna_or_pool,internet,long_term_stays,private_entrance,secure,fire_fighting_measures,first_aid_kit,dedicated_workspace,lock,essentials,host_verifications_email,host_verifications_work_email,['neighbourhood_cleansed']_Dn Laoghaire-Rathdown,['neighbourhood_cleansed']_Dublin City,['neighbourhood_cleansed']_Fingal,['neighbourhood_cleansed']_South Dublin,['room_type']_Entire home/apt,['room_type']_Hotel room,['room_type']_Private room,['room_type']_Shared room
34861194,1,1,1,53.34067,-6.27781,1,1.0,1.0,1.0,60,15,90,16,4.88,5.0,4.63,5.0,5.0,4.94,4.88,0,0.4,2259.0,1199.0,95.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
34864248,0,1,1,53.39125,-6.39061,1,1.0,1.0,1.0,250,3,1125,3,4.33,3.67,4.33,4.33,4.33,3.0,3.0,1,0.22,1933.0,400.0,302.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
34879281,0,1,0,53.36171,-6.28582,2,1.0,1.0,1.0,40,3,1125,3,4.33,4.67,4.67,4.0,4.33,4.33,4.67,0,0.07,2492.0,1202.0,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
34886933,0,1,1,53.3197,-6.2832,8,3.5,4.0,4.0,375,2,1125,2,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1,0.05,2541.0,1200.0,1142.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
34889972,0,1,1,53.31631,-6.2677,2,1.0,1.0,2.0,30,1,3,3,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1,0.08,1211.0,1198.0,1177.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
34891141,0,1,0,53.34763,-6.28088,2,1.0,1.0,1.0,70,1,5,7,4.0,4.83,4.33,4.33,4.83,4.83,4.83,1,0.18,1211.0,1163.0,1060.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0
34894834,0,1,1,53.39413,-6.2753,2,1.0,1.0,2.0,70,2,1125,28,4.61,4.89,4.61,4.89,4.96,4.54,4.64,1,0.7,4141.0,1198.0,925.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
34897418,0,1,1,53.31787,-6.28377,1,1.0,1.0,1.0,36,60,180,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,3007.0,28.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
34931021,1,8,1,53.34016,-6.26514,1,1.0,1.0,1.0,249,1,1125,38,4.87,4.84,4.79,4.97,4.97,4.95,4.82,1,1.09,1241.0,1043.0,141.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
34931054,1,8,1,53.34221,-6.26409,3,1.0,1.0,2.0,308,1,1125,82,4.83,4.93,4.84,4.95,4.94,4.95,4.74,1,2.33,1241.0,1057.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
34931097,1,8,1,53.34072,-6.26354,3,1.0,1.0,2.0,338,1,1125,2,4.5,4.5,4.0,5.0,5.0,5.0,4.0,1,0.06,1241.0,1022.0,937.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
34931128,1,8,1,53.34004,-6.26331,2,1.0,1.0,1.0,308,1,1125,2,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1,0.08,1241.0,762.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
34931178,1,8,1,53.34171,-6.26525,2,1.0,1.0,2.0,288,1,1125,80,4.89,4.93,4.88,5.0,4.95,4.99,4.73,1,2.03,1241.0,1183.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
34931800,1,8,1,53.34191,-6.26325,1,1.0,1.0,1.0,259,1,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.17,1241.0,350.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
34931838,1,8,1,53.34034,-6.26509,2,1.0,1.0,2.0,308,1,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.34,1241.0,177.0,152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
34931848,1,8,1,53.34235,-6.26405,2,1.0,1.0,1.0,288,1,1125,140,4.92,4.88,4.93,4.98,4.93,4.99,4.81,1,3.57,1241.0,1176.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
34943496,0,1,0,53.33517,-6.28819,2,1.0,1.0,1.0,65,2,5,39,4.74,4.84,4.97,4.87,4.87,4.61,4.55,1,0.97,1210.0,1206.0,939.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
34975137,0,1,1,53.39731,-6.43365,2,1.5,1.0,1.0,58,1,14,72,4.99,5.0,5.0,4.99,5.0,4.78,4.96,0,1.8,1894.0,1200.0,909.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0
34991332,1,2,1,53.570614,-6.28918,4,2.0,2.0,3.0,70,2,14,199,4.79,4.83,4.65,4.92,4.9,4.76,4.88,1,5.0,1208.0,1194.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0,0
34993391,0,1,0,53.46827,-6.23879,1,1.0,1.0,1.0,35,1,14,20,4.6,4.85,4.5,5.0,4.95,4.9,4.8,0,0.5,2373.0,1202.0,610.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
35005088,0,1,1,53.30193710327149,-6.179051876068115,6,2.0,2.0,4.0,350,3,28,19,4.67,4.67,4.72,4.94,5.0,5.0,4.06,0,0.48,2725.0,1190.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
35005349,0,38,1,53.28907,-6.27281,4,2.0,2.0,3.0,188,14,999,16,4.69,4.63,4.81,4.75,4.75,4.94,4.63,1,0.4,1735.0,1190.0,155.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0
35053054,0,2,1,53.34409,-6.27443,2,1.0,1.0,1.0,63,1,1125,5,4.8,5.0,4.2,5.0,5.0,5.0,4.8,1,0.13,2753.0,1175.0,1088.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
35053161,0,1,0,53.40087,-6.14149,3,1.0,1.0,2.0,84,1,10,36,4.86,4.94,4.97,4.97,4.97,4.78,4.86,0,0.92,1595.0,1178.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
35085606,0,5,0,53.35469,-6.2632,7,1.0,1.0,2.0,580,4,1125,5,3.8,4.4,3.8,4.8,4.6,4.8,4.6,0,0.13,1224.0,1137.0,985.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0
35085611,0,5,0,53.35436,-6.26644,7,1.0,2.0,3.0,580,4,1125,6,3.67,4.17,3.83,4.67,4.5,4.5,3.67,0,0.16,1224.0,1146.0,1091.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0
35088286,0,1,1,53.44464,-6.20742,2,1.5,1.0,1.0,139,2,1125,23,4.7,4.78,4.74,4.91,4.91,4.52,4.74,0,0.58,1981.0,1193.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
35090499,0,1,1,53.33751,-6.2645,3,1.0,1.0,2.0,160,2,3,2,4.5,4.5,4.5,5.0,5.0,5.0,4.0,0,0.05,2624.0,1191.0,946.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
35091868,0,1,1,53.39905,-6.22768,1,1.0,1.0,1.0,29,9,28,2,4.5,5.0,5.0,5.0,5.0,5.0,4.5,0,0.05,2934.0,1196.0,1165.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
35109264,0,5,1,53.51337,-6.38537,2,1.0,1.0,1.0,59,7,1125,6,5.0,5.0,4.17,5.0,5.0,4.67,5.0,0,0.15,2723.0,1197.0,884.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
35123611,0,1,1,53.2782,-6.2162,2,1.0,1.0,1.0,48,1,1125,4,5.0,4.67,4.67,5.0,5.0,5.0,5.0,1,0.1,1473.0,1193.0,961.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
35137210,0,1,1,53.20188,-6.16993,4,1.0,3.0,2.0,150,3,1125,25,4.92,5.0,4.96,4.92,4.92,4.63,4.75,0,0.63,3362.0,1184.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
35141834,0,1,1,53.34055,-6.24578,4,1.0,2.0,2.0,268,14,365,68,4.5,4.78,4.6,4.69,4.82,4.82,4.4,0,1.7,1204.0,1196.0,51.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
35145549,0,1,1,53.247284,-6.179726,2,1.5,1.0,1.0,186,2,14,2,5.0,5.0,5.0,5.0,4.5,4.5,5.0,0,0.79,2354.0,75.0,58.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,1,0
35150735,0,1,1,53.33699,-6.27722,2,1.0,1.0,1.0,70,1,31,8,4.57,5.0,5.0,4.86,5.0,4.71,4.86,0,0.2,2273.0,1202.0,1163.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
35152001,0,1,1,53.33427,-6.27766,4,1.0,3.0,4.0,200,3,365,24,4.61,4.96,4.7,5.0,4.78,4.65,4.65,0,0.61,3086.0,1182.0,470.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
35160597,1,5,0,53.29475,-6.21508,3,1.0,1.0,3.0,80,4,21,31,4.87,4.9,4.81,4.97,4.94,4.84,4.77,0,0.79,1939.0,1172.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
35206674,0,1,1,53.332608061028,-6.2690029347041,6,2.0,3.0,3.0,440,4,60,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,3.33,2435.0,35.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
35210012,0,1,0,53.41622,-6.14921,1,1.0,1.0,1.0,180,1,7,3,5.0,5.0,4.33,5.0,5.0,4.67,5.0,0,0.08,1764.0,1191.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
35214199,0,1,0,53.34465,-6.25226,4,2.0,2.0,2.0,195,3,1125,6,4.83,5.0,4.83,5.0,5.0,5.0,5.0,0,0.15,1201.0,1190.0,1121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
35229089,0,1,1,53.31773,-6.23319,4,1.0,2.0,2.0,254,2,60,27,4.52,4.78,4.67,4.85,4.93,4.7,4.52,0,0.68,4026.0,1185.0,22.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
35231214,0,1,1,53.26838,-6.19686,2,2.0,1.0,1.0,117,5,1125,5,5.0,4.67,5.0,5.0,5.0,4.67,4.67,0,0.13,2041.0,1162.0,35.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
35243415,0,1,1,53.28295,-6.19499,2,1.0,1.0,2.0,65,1,1125,4,5.0,4.75,5.0,5.0,5.0,4.75,4.75,0,0.36,3048.0,335.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
35247934,0,1,0,53.445438,-6.200194,6,3.0,5.0,5.0,179,2,31,3,5.0,4.67,5.0,5.0,5.0,5.0,5.0,1,1.48,1200.0,60.0,36.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0
35274738,1,1,1,53.35021,-6.28435,2,1.0,1.0,1.0,97,3,14,88,4.86,4.94,4.82,4.89,4.94,4.87,4.82,0,2.21,2680.0,1191.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
35289196,0,2,1,53.41896,-6.38646,1,1.0,1.0,1.0,2000,1,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.05,1666.0,1185.0,1170.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
35320369,0,1,0,53.35076,-6.34654,2,1.0,1.0,1.0,110,2,10,11,5.0,5.0,5.0,5.0,5.0,4.82,4.91,0,0.28,1868.0,1170.0,1042.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
35340639,1,2,0,53.29719,-6.38336,1,1.0,1.0,1.0,61,2,31,41,4.56,4.66,4.49,4.83,4.85,4.61,4.56,0,1.03,1216.0,1190.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0
35340788,0,1,1,53.57073,-6.13324,12,4.5,5.0,7.0,425,4,1125,4,5.0,5.0,4.75,5.0,5.0,5.0,5.0,0,0.11,2575.0,1128.0,98.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1,0,1,0,0,0
35346979,0,5,1,53.32546,-6.31513,6,2.5,3.0,4.0,120,7,120,5,5.0,4.8,4.8,4.8,5.0,5.0,4.8,0,0.13,2985.0,1180.0,839.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
35355059,1,2,1,53.31429,-6.23207,8,2.5,4.0,6.0,429,2,1125,7,4.57,4.71,4.14,4.43,4.57,4.57,4.29,0,0.18,2689.0,1169.0,1116.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
35366258,0,3,1,53.35036,-6.24073,2,1.0,1.0,1.0,45,4,90,9,4.88,5.0,5.0,5.0,5.0,4.88,4.75,0,0.23,1196.0,1187.0,914.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
35372523,1,1,1,53.27,-6.33335,1,1.5,1.0,1.0,60,1,7,64,4.89,4.98,5.0,5.0,4.98,4.78,4.81,0,1.62,2699.0,1186.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1,0
35377358,0,1,0,53.33552,-6.27538,2,1.0,1.0,1.0,70,1,10,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,0.03,3056.0,1189.0,1189.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
35401519,1,1,0,53.20323,-6.1233,2,1.0,1.0,1.0,81,1,1125,38,4.97,4.95,5.0,4.97,4.95,4.68,4.84,0,0.96,1911.0,1184.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
35406191,0,1,1,53.33122,-6.26782,4,1.0,2.0,3.0,200,2,1125,3,5.0,5.0,5.0,5.0,5.0,5.0,4.33,0,0.08,1195.0,1177.0,1156.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
35408107,0,1,0,53.31913,-6.30406,2,1.0,1.0,1.0,55,1,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.03,2237.0,1179.0,1179.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
35448648,0,1,0,53.29126,-6.14632,2,1.0,1.0,1.0,100,2,1125,29,4.93,4.93,4.96,4.93,4.96,4.93,4.54,0,0.73,1196.0,1184.0,374.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
35461596,0,1,1,53.29077,-6.13803,5,1.0,2.0,3.0,130,2,3,4,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0,0.1,2236.0,1163.0,1107.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
35462882,0,1,1,53.35085,-6.24278,2,1.0,1.0,1.0,80,2,7,9,4.56,4.89,4.89,4.67,4.67,4.89,4.56,1,0.24,2988.0,1143.0,925.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
35489321,0,1,0,53.33794,-6.30836,1,2.0,1.0,1.0,30,2,20,9,4.86,4.86,4.86,5.0,5.0,4.86,5.0,0,0.23,1500.0,1191.0,1093.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
35492738,0,1,0,53.35541,-6.25004,2,1.0,1.0,1.0,500,1,12,41,4.49,4.66,4.12,4.68,4.59,4.54,4.37,1,1.06,1193.0,1159.0,918.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
35506380,0,1,0,53.3907,-6.12208,4,1.5,2.0,2.0,220,1,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.05,3108.0,1164.0,1157.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0,0
