id,neighborhood_overview,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,kitchen,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,heating,child_friendly,parking,outdoor_space,host_greeting,tub_sauna_or_pool,internet,long_term_stays,private_entrance,secure,fire_fighting_measures,first_aid_kit,dedicated_workspace,lock,essentials,host_verifications_email,host_verifications_work_email,host_days_active
24416875,,0,3,1,Dublin City,53.33938,-6.23792,Private room,1,1.5,1.0,1.0,59,2,20,30,0,0,4.86,4.86,4.9,5.0,5.0,4.83,4.79,0,0.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2158.0
24423525,"We are within walking distance of Dollymount Beach, ST Annes Park, this is a quiet residential area nice to walk around",1,2,1,Dublin City,53.37895,-6.19612,Private room,1,1.0,1.0,1.0,50,1,1125,233,5,0,4.91,4.95,4.9,4.97,4.97,4.81,4.89,1,4.35,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2456.0
24436173,,1,1,1,Dublin City,53.38824,-6.23212,Private room,2,0.0,2.0,2.0,100,2,7,144,24,5,4.89,4.92,4.69,4.97,4.97,4.84,4.88,0,2.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1903.0
24438440,"We are super close to the city centre, you can either walk or take a bus. There are grocery stores (SPAR, Tesco, Lidl, etc.), a post office, car rental, pharmacies and many restaurants so close by.  Deliveroo, UberEATS, Just Eat and many more all know us so well if you don't fancy cooking up a storm.",0,8,1,Dublin City,53.33107,-6.2784,Entire home/apt,3,2.0,2.0,3.0,167,1,30,8,0,0,4.75,5.0,5.0,5.0,4.75,4.63,5.0,1,0.16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1610.0
24468207,"Milltown is within easy reach of the city centre on the Southside of Dublin and very close to the Ranleagh, Donnybrook and Dundrum urban villages.<br /><br />Milltown itself is a very quiet and safe neighbourhood of houses, shops and parks based around the river Dodder. The house is in an extremely quiet mature residential area with a mix of families and professionals. There are excellent local restaurants, cafes and shops within 5min walk. Highlights include Ember restaurant and Wilde & Green Deli.<br /><br />Ranleagh is the next closest area and it has a vibrant pub, café and restaurant scene together with multiple supermarkets and speciality shops. It is highly recommended for it's buzzing atmosphere and easily reached by foot or bus. Highlights include Gelato Ice Cream Parlour, Burchills Pub, Kinara Kitchen and Bunsen Burger restaurants.<br /><br />Dundrum is easily reached from the house by Bus or Luas and has an enormous shopping centre with fabulous indoor/outdoor eateries, cine",0,1,1,Dublin City,53.31334,-6.2449,Entire home/apt,9,3.0,4.0,6.0,345,15,365,75,0,0,4.44,4.71,4.24,4.84,4.8,4.55,4.36,0,1.41,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1609.0
24474346,,0,68,1,Dublin City,53.34564,-6.26209,Entire home/apt,4,1.0,1.0,1.0,211,4,120,74,3,2,4.58,4.77,4.5,4.72,4.65,4.95,4.57,0,1.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2326.0
24494788,"The house is south of the city centre.  Teeling's distillery and Newmarket square are very close, and the Guinness storehouse is a 15 minute walk away.  Griffith college and portobello are also within a short walk of the property, as is Leonard's corner where there are numerous bars cafes and restaurants to try out.",0,1,1,Dublin City,53.33595,-6.2799,Entire home/apt,2,1.0,1.0,1.0,100,4,1125,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3172.0
24503354,"Trinity College, Grafton Street, Temple Bar, O’Connell Bridge and City Centre.",0,1,1,Dublin City,53.34474,-6.25175,Entire home/apt,2,1.0,1.0,1.0,107,4,1125,13,0,0,4.92,5.0,4.75,4.92,5.0,5.0,4.58,1,0.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1607.0
24511805,Beside Beaumont Hospital.,1,2,1,Dublin City,53.39139,-6.2345,Private room,2,1.0,1.0,1.0,85,5,1125,61,9,2,4.95,4.98,5.0,4.98,4.98,4.68,4.85,0,1.16,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1927.0
24512285,Beside Beaumont Hospital,1,2,1,Dublin City,53.39118,-6.23333,Private room,1,1.0,1.0,1.0,52,4,1125,16,4,1,5.0,5.0,5.0,5.0,5.0,4.87,5.0,0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1927.0
24531067,This is a quiet residential area,0,1,1,Dn Laoghaire-Rathdown,53.30058,-6.24568,Entire home/apt,4,1.0,2.0,2.0,130,4,10,51,6,1,4.96,5.0,4.96,5.0,5.0,4.78,4.84,0,0.97,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1617.0
24549708,"Proximité d’un Lidl, dunnes et tesco <br />Cinema <br />Bar : black bird et Bernard shawn",0,2,1,Dublin City,53.32281,-6.27025,Private room,2,1.0,1.0,1.0,59,1,1125,3,0,0,4.0,4.33,3.33,5.0,5.0,3.67,3.67,1,0.06,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3094.0
24551330,,0,1,0,Dublin City,53.35949,-6.2577,Entire home/apt,2,1.0,1.0,1.0,105,1,1125,19,0,0,4.53,4.58,4.26,4.74,4.89,4.05,4.16,1,0.36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1605.0
24554674,,0,1,1,Dublin City,53.3426,-6.22535,Entire home/apt,5,2.0,3.0,3.0,253,2,1125,27,0,0,4.89,5.0,4.85,4.56,4.81,4.78,4.85,1,0.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1605.0
24555689,"Blanchardstown shopping mall is 2 klms. There are cinemas,Theatre,Restaurants cafes and shopping, bowling abd game centre.<br /><br />Blanchardstown Institute of Technology is  3.9 klms<br /><br />Dublin Zoo is located in the phoenix park approx 4 klms<br /><br />National aquatic centre is 4 klm",0,2,1,Fingal,53.39921,-6.4205,Entire home/apt,4,1.0,2.0,2.0,120,3,30,23,0,0,4.78,4.96,4.48,4.96,4.96,4.7,4.74,0,0.44,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2539.0
24568270,"Recently voted as one of the top places to live in Ireland, Rathmines is experiencing something of a revival as a cool suburban alternative to the city centre. With its own high street and a wealth of cool bars and restaurants as well as brilliant vintage shops you can see why.",1,13,1,Dublin City,53.32881,-6.26416,Entire home/apt,2,1.0,1.0,1.0,122,14,90,48,11,1,4.9,4.96,4.79,4.94,5.0,4.96,4.77,1,0.91,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1820.0
24569869,"Ranelagh is a cool and vibrant suburb with a village feel.  It is a 20 minute walk to the city centre (St Stephens Green and Grafton Street) or a 10 min trip on the Luas (light rail).  Ranelagh has plenty of fantastic cafes, restaurants and pubs, all a 5 minute walk from the house.  A full list of all the local hi-lights will be available on arrival.",1,1,1,Dublin City,53.32249,-6.25568,Entire home/apt,2,1.0,1.0,1.0,130,2,7,152,24,3,4.92,4.95,4.98,4.96,4.97,4.89,4.78,0,2.86,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2990.0
24577964,"Recently voted as one of the top places to live in Ireland, Rathmines is experiencing something of a revival as a cool suburban alternative to the city centre. With its own high street and a wealth of cool bars and restaurants as well as brilliant vintage shops you can see why.",1,13,1,Dublin City,53.32881,-6.26416,Entire home/apt,5,1.0,2.0,4.0,180,14,90,46,1,0,4.91,4.93,4.78,4.98,5.0,4.96,4.67,0,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1820.0
24579796,Very friendly neighbourhood,0,2,0,South Dublin,53.30093,-6.48879,Private room,1,1.0,1.0,1.0,70,1,1125,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.03,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2583.0
24595724,"The neighborhood is very safe, sound and calm. You will be able to hear the birds sing and we even have a fountain right at our private yard where you can relax. Still, the city center is just minutes away so no need to travel long for a good night out or exploring beautiful Dublin!",0,1,0,Dn Laoghaire-Rathdown,53.30225,-6.24636,Private room,1,1.0,1.0,1.0,62,2,7,6,0,0,4.5,5.0,4.83,5.0,4.67,5.0,4.67,0,0.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2988.0
24625249,"The house is in Foxrock which is great for accessing Dublin city thanks to superb transport links. Foxrock is an attractive suburb in south Dublin, situated between Dun Laoghaire and the Wicklow mountains.  Foxrock is 12 km from Dublin city centre and 21 km from Dublin airport. Picturesque costal vilages of Blackrock, Dalkey and Bray are close by. Hill walking and mountain-biking are a stones throw away.<br /> <br />The house is located beside Cornelscourt village. Cornelscourt has convenient shopping outlets, Dunnes stores and Tesco express are within an easy stroll.<br />The village and surrounding area has a wide variety of fast food eateries and restaurants.",0,5,0,Dn Laoghaire-Rathdown,53.26619,-6.1668,Private room,2,1.0,1.0,1.0,45,1,10,78,0,0,4.79,4.85,4.88,4.97,4.88,4.68,4.76,0,1.47,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1516.0
24628031,,0,2,1,Dublin City,53.36299,-6.26949,Entire home/apt,4,1.0,2.0,2.0,100,3,1125,87,16,2,4.77,4.87,4.75,4.77,4.86,4.7,4.74,1,1.67,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3562.0
24639951,"We consider our neighbourhood to be the very best in Dublin for a number of reasons: We are 5 minutes' drive from the sea; 5 minutes from Dalkey Village which is a gorgeous small village full of character, great pubs and restaurants; 20 minutes from the City Centre and 20 minutes from some of the finest walks in Wicklow. We have most supermarket chains within a 5 minute drive. Any of the country's most famous stars live in the area, including Bono from U2, Sinead O'Connor and Enya.",0,1,1,Dn Laoghaire-Rathdown,53.25947,-6.12978,Entire home/apt,13,5.5,7.0,10.0,385,12,1125,1,0,0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,1,0.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2436.0
24670678,"Upper Drumcondra is one of the more affluent areas on the north side of Dublin with multiple cafes, bars and restaurants all within a short walking distance. There is good nightlife too with live music bars and plenty to see and do all within easy walking distance. You may find cheaper rooms in Dublin, but they won't match the picturesque and relaxing atmosphere of upper Drumcondra.",0,15,1,Dublin City,53.37381,-6.25468,Private room,2,1.0,1.0,1.0,47,1,14,18,0,0,4.41,4.65,4.41,4.82,4.71,4.53,4.29,1,0.34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1646.0
24684024,"Our house benefits from excellent local amenities and is very well serviced by public transport.<br />The location is hugely sought after with many superb restaurants, bars and cafes within walking distance.<br />Comfortable house with newly refurbished kitchen and bathroom, Apple TV and high speed broadband.",0,4,1,Dublin City,53.33969,-6.23334,Entire home/apt,4,1.0,2.0,4.0,120,15,1125,27,0,0,4.48,4.43,4.39,4.39,4.22,4.65,4.39,0,0.51,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3076.0
24714484,,0,1,1,Dn Laoghaire-Rathdown,53.28553732939369,-6.246851975691237,Private room,2,1.0,1.0,1.0,100,2,1125,22,17,1,5.0,5.0,4.91,5.0,5.0,4.82,4.95,1,1.56,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1695.0
24725111,,0,55,1,Dublin City,53.35689,-6.25986,Entire home/apt,3,1.0,1.0,2.0,150,14,60,89,10,1,4.6,4.8,4.76,4.79,4.73,4.71,4.43,0,1.69,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2707.0
24727848,"The neighbourhood is extremely safe and we are very close to the beaches, windmill, a little theatre, the harbour, cafes , pubs and restaurants and many scenic walks.<br />Skerries was overall winner of The National Tidy Towns, 2016",0,1,1,Fingal,53.58042,-6.11667,Private room,1,1.0,1.0,1.0,64,2,30,6,0,0,4.83,4.83,5.0,4.83,4.67,5.0,4.67,0,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1892.0
24730797,This is a beautiful little village settled in north county Dublin. Surrounded by fields this property is truly in the country side yet close to a large town of Swords. Beautiful walks and fresh air. No trafic or busses just the beautiful county side.,1,2,1,Fingal,53.52371,-6.26937,Entire home/apt,2,1.0,1.0,1.0,126,1,1125,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,5.98,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1617.0
24749174,The development is a quiet one so this would suit a quiet couple who are here to visit Dublin sights.,0,1,0,Dublin City,53.34482,-6.28309,Entire home/apt,2,1.0,1.0,1.0,80,4,14,13,0,0,4.92,4.92,5.0,5.0,5.0,4.85,4.92,1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1940.0
24749448,"The house is locate in Ballyfermot which is one of the oldest neighbourhood in Dublin. Ballyfermot is in a good location, 15 minutes from the city centre and close to the main motorway M50. It has shops, pubs and is well served with public transport.",0,1,0,Dublin City,53.33947,-6.34543,Private room,2,2.0,1.0,1.0,60,1,7,59,17,0,4.64,4.86,4.63,4.97,4.95,4.58,4.68,0,1.12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3051.0
24750573,"Central location,  25 minute walk to city centre,  close to bus, tram and a multitude of trendy shops and restaurants.",0,1,1,Dublin City,53.35207,-6.28775,Entire home/apt,6,1.0,2.0,3.0,170,2,1125,15,0,0,4.93,4.93,4.67,5.0,5.0,4.87,4.73,1,0.28,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2108.0
24751014,Only 3 km from airport but not on a flight path.   In quite estate no traffic noises either,0,3,1,Fingal,53.44735,-6.23142,Private room,1,1.0,1.0,1.0,107,1,1125,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,6.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1835.0
24753388,Quite area with mostly family living there,0,3,1,Fingal,53.44583,-6.23155,Private room,2,1.0,1.0,1.0,118,1,1125,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,4.69,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1835.0
24753564,,0,1,1,Dublin City,53.36249,-6.28412,Private room,2,2.0,2.0,4.0,400,1,1125,4,0,0,5.0,5.0,5.0,4.33,5.0,4.67,5.0,0,0.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1596.0
24754616,"Vibrant and lively area in the heart of the city with a great range of bars and restaurants, very popular part of the city with locals and tourists. Nice trendy coffee shops and places to brunch.",0,2,0,Dublin City,53.35143,-6.27492,Private room,2,1.0,1.0,1.0,84,3,1125,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0,0.02,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1596.0
24755111,,0,18,1,Dublin City,53.3378,-6.22804,Entire home/apt,6,3.0,3.0,4.0,450,4,1125,46,2,0,4.87,4.98,4.96,4.83,4.85,4.83,4.74,0,0.88,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2063.0
24755498,"You will find in the snug a detailed folder on the amenities in Howth including walks, out door activities, golf, restaurants, pubs and historical interests.",1,1,1,Fingal,53.37724,-6.05444,Entire home/apt,2,1.0,1.0,1.0,80,2,1125,169,56,6,4.92,4.91,4.94,4.97,4.93,4.84,4.82,1,3.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1904.0
24755737,"Vibrant and lively area in the heart of the city with a great range of bars and restaurants, very popular part of the city with locals and tourists. Nice trendy coffee shops and places to brunch.",0,2,0,Dublin City,53.35166,-6.27616,Private room,2,1.0,1.0,1.0,74,3,1125,3,0,0,5.0,5.0,4.67,5.0,5.0,4.67,4.67,0,0.06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1596.0
24765078,,0,1,0,Fingal,53.6136,-6.19117,Entire home/apt,5,2.0,3.0,5.0,50,2,7,30,0,0,4.9,5.0,4.97,5.0,5.0,4.79,4.93,0,0.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2564.0
24771415,,1,1,1,Dublin City,53.33293,-6.25182,Entire home/apt,5,1.5,3.0,4.0,261,2,1125,181,56,4,4.95,4.96,4.89,4.99,4.98,4.94,4.82,0,3.44,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1841.0
24786569,"Upper Drumcondra is one of the more affluent areas on the north side of Dublin with multiple cafes, bars and restaurants all within a short walking distance. There is good nightlife too with live music bars and plenty to see and do all within easy walking distance. You may find cheaper rooms in Dublin, but they won't match the picturesque and relaxing atmosphere of upper Drumcondra.",0,15,1,Dublin City,53.37178,-6.25338,Private room,2,1.0,1.0,1.0,30,50,100,2,0,0,4.0,2.5,5.0,4.0,4.0,4.0,4.5,1,0.04,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1646.0
24787457,"Upper Drumcondra is one of the more affluent areas on the north side of Dublin with multiple cafes, bars and restaurants all within a short walking distance. There is good nightlife too with live music bars and plenty to see and do all within easy walking distance. You may find cheaper rooms in Dublin, but they won't match the picturesque and relaxing atmosphere of upper Drumcondra.",0,15,1,Dublin City,53.37196,-6.25349,Private room,1,0.5,1.0,1.0,36,1,10,14,0,0,4.79,4.71,4.71,4.79,4.79,4.71,4.64,1,0.26,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1646.0
24788851,"Upper Drumcondra is one of the more affluent areas on the north side of Dublin with multiple cafes, bars and restaurants all within a short walking distance. There is good nightlife too with live music bars and plenty to see and do all within easy walking distance. You may find cheaper rooms in Dublin, but they won't match the picturesque and relaxing atmosphere of upper Drumcondra.",0,15,1,Dublin City,53.37366,-6.25507,Private room,1,1.0,1.0,1.0,42,1,7,19,0,0,4.74,4.84,4.84,4.95,4.84,4.84,4.89,1,0.36,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1646.0
24791825,"Upper Drumcondra is one of the more affluent areas on the north side of Dublin with multiple cafes, bars and restaurants all within a short walking distance. There is good nightlife too with live music bars and plenty to see and do all within easy walking distance. You may find cheaper rooms in Dublin, but they won't match the picturesque and relaxing atmosphere of upper Drumcondra.",0,15,1,Dublin City,53.37385,-6.25354,Private room,2,1.5,1.0,2.0,40,1,7,27,0,0,4.7,4.96,4.81,4.93,4.96,4.7,4.74,1,0.51,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1646.0
24793539,"Upper Drumcondra is one of the more affluent areas on the north side of Dublin with multiple cafes, bars and restaurants all within a short walking distance. There is good nightlife too with live music bars and plenty to see and do all within easy walking distance. You may find cheaper rooms in Dublin, but they won't match the picturesque and relaxing atmosphere of upper Drumcondra.",0,15,1,Dublin City,53.37372,-6.25503,Private room,2,1.5,1.0,1.0,40,1,10,31,0,0,4.68,4.87,4.71,4.97,4.94,4.87,4.55,1,0.59,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1646.0
24793841,We are 6 minute walk to Christchurch <br />8 minute walk to Temple bar <br />Guinness’s is around the corner.,0,1,1,Dublin City,53.33978,-6.27761,Entire home/apt,2,1.0,1.0,1.0,103,2,1111,81,0,0,4.4,4.59,4.47,4.56,4.79,4.67,4.32,0,1.54,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1594.0
24797844,"The apartment is a ten minute walk to major tourist attractions including Christchurch Cathedral, Stephen’s Green and Dublin Castle. Teelings distillery and Newmarket vintage market are a two minute walk away. There is a Centz and Lidl five minutes walk away for your groceries.",0,2,1,Dublin City,53.33705,-6.28094,Entire home/apt,4,1.0,2.0,2.0,139,2,60,12,0,0,4.5,4.92,4.33,5.0,5.0,4.67,4.5,1,0.23,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1594.0
24800209,"Upper Drumcondra is one of the more affluent areas on the north side of Dublin with multiple cafes, bars and restaurants all within a short walking distance. There is good nightlife too with live music bars and plenty to see and do all within easy walking distance. You may find cheaper rooms in Dublin, but they won't match the picturesque and relaxing atmosphere of upper Drumcondra.",0,15,1,Dublin City,53.3732,-6.25487,Private room,1,1.0,1.0,1.0,32,1,4,29,0,0,4.69,4.79,4.69,4.86,4.93,4.9,4.66,1,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1646.0
